iter	MAPE	RMSE
4472	0.2056212593	445560.3026
4473	0.2056101278	445527.7223
4474	0.20561231	445509.2814
4475	0.205575883	445490.7575
4476	0.2055704117	445463.3234
4477	0.2055658452	445445.2047
4478	0.2055567787	445431.3924
4479	0.2055483995	445423.8934
4480	0.2055499518	445389.9215
4481	0.2055522106	445371.7054
4482	0.2055463963	445361.6471
4483	0.2055252566	445326.5457
4484	0.2055153083	445320.6056
4485	0.2055182513	445309.8817
4486	0.2055046451	445276.7902
4487	0.2054864494	445259.4213
4488	0.2054735134	445231.4143
4489	0.2054753563	445215.6278
4490	0.2054379646	445197.3061
4491	0.20542577	445175.2737
4492	0.2054093067	445160.8988
4493	0.205408381	445151.6829
4494	0.2054074076	445142.7555
4495	0.2054088982	445121.015
4496	0.2054144464	445100.9442
4497	0.2054109242	445081.7462
4498	0.2054131788	445063.7754
4499	0.2054083172	445054.2296
4500	0.2054119621	445040.8292
4501	0.2054059088	445029.0623
4502	0.2053944318	445025.417
4503	0.2053701289	445011.5147
4504	0.2053574152	444997.7281
4505	0.2053242697	444975.278
4506	0.2052895789	444953.0502
4507	0.2052886789	444934.0507
4508	0.2052810957	444918.5183
4509	0.2052793055	444914.7099
4510	0.2052791728	444904.2505
4511	0.2052586713	444884.5386
4512	0.2052494432	444862.5478
4513	0.2052462816	444855.7668
4514	0.2052430862	444854.3161
4515	0.2052277757	444839.7584
4516	0.205203892	444814.8806
4517	0.2051981923	444801.9905
4518	0.2051668465	444786.8826
4519	0.2051708903	444776.2014
4520	0.2051623105	444759.2467
4521	0.2051632336	444750.2068
4522	0.2051444512	444717.224
4523	0.2051108927	444701.0037
4524	0.2051029515	444698.241
4525	0.2050854604	444681.6825
4526	0.2050802787	444669.1838
4527	0.2050513339	444651.5979
4528	0.2050495559	444591.9609
4529	0.2050435924	444579.122
4530	0.2050259828	444563.0709
4531	0.2050271622	444489.1294
4532	0.2050282006	444471.8191
4533	0.2050153715	444450.7528
4534	0.2050053507	444425.1131
4535	0.2049990422	444404.2956
4536	0.204985443	444375.616
4537	0.2049829265	444352.0004
4538	0.2049715762	444320.8613
4539	0.2049738336	444303.1511
4540	0.2049728624	444291.0171
4541	0.2049668219	444287.1405
4542	0.20496589	444276.1256
4543	0.2049536239	444260.2173
4544	0.2049343846	444249.176
4545	0.2049266819	444235.9355
4546	0.2049192509	444211.9696
4547	0.2049150141	444199.4742
4548	0.2049108712	444176.6098
4549	0.2049129797	444160.2665
4550	0.204901777	444135.4298
4551	0.2048949937	444135.3074
4552	0.204880819	444118.8555
4553	0.2048929368	444103.2742
4554	0.2048581057	444094.4691
4555	0.2048575519	444076.6782
4556	0.2048355984	444046.187
4557	0.204834814	444024.8197
4558	0.2048202154	444016.9101
4559	0.2047946168	444006.838
4560	0.2047834055	443997.4698
4561	0.2047454831	443978.9294
4562	0.2047444561	443962.0764
4563	0.2047056457	443942.6417
4564	0.2046917714	443912.4218
4565	0.2046846038	443888.5208
4566	0.2046792368	443877.735
4567	0.2046737722	443861.4957
4568	0.204673548	443847.4588
4569	0.204675633	443830.3082
4570	0.2046508123	443801.1424
4571	0.2046495479	443788.6982
4572	0.2046443671	443778.0389
4573	0.2046287927	443767.3305
4574	0.2046307388	443751.3985
4575	0.2046139702	443722.2669
4576	0.2046111704	443715.6802
4577	0.2046071306	443685.2131
4578	0.2045921468	443669.7759
4579	0.2045754168	443653.6549
4580	0.204564416	443626.3786
4581	0.2045369097	443603.2428
4582	0.2045340162	443593.4217
4583	0.2045144814	443577.4659
4584	0.2044856098	443562.6094
4585	0.2044855056	443552.1532
4586	0.2044864017	443538.1112
4587	0.2044693084	443497.366
4588	0.2044667857	443478.7948
4589	0.2044643712	443461.8525
4590	0.2044569139	443441.3433
4591	0.2044331649	443431.7921
4592	0.2044235838	443426.0732
4593	0.2044094043	443422.1668
4594	0.2044093293	443411.9681
4595	0.2044072924	443396.8024
4596	0.2043899462	443365.7659
4597	0.2043854697	443291.6287
4598	0.2043907322	443289.4104
4599	0.2043688131	443271.6361
4600	0.204355679	443255.8641
4601	0.2043353649	443246.2331
4602	0.2043348514	443229.9439
4603	0.2043359058	443209.1797
4604	0.2043381574	443195.4904
4605	0.2043125919	443173.006
4606	0.2042843198	443137.5815
4607	0.2042868394	443113.2471
4608	0.204274548	443098.7058
4609	0.2042742502	443082.207
4610	0.2042621468	443068.0733
4611	0.204255462	443058.5681
4612	0.2042240953	443033.5902
4613	0.2042256222	443015.8523
4614	0.2042122338	442974.4761
4615	0.2042090059	442945.6087
4616	0.2041784777	442924.2515
4617	0.204170704	442908.7981
4618	0.2041719284	442901.1
4619	0.2041609028	442876.5028
4620	0.2041598688	442867.26
4621	0.2041567318	442832.7169
4622	0.2041552412	442819.5292
4623	0.2041570357	442800.4611
4624	0.2041544138	442777.0553
4625	0.2041432452	442761.7476
4626	0.2041348785	442750.9487
4627	0.2041076955	442741.9288
4628	0.204104931	442735.4134
4629	0.2040914708	442695.0467
4630	0.2040862516	442665.1293
4631	0.2040862155	442656.3608
4632	0.2040862676	442646.8062
4633	0.204068395	442617.2075
4634	0.2040674371	442577.9886
4635	0.2040619025	442553.8957
4636	0.2040595293	442518.849
4637	0.2040523323	442511.7322
4638	0.2040489843	442479.0538
4639	0.2040574112	442471.9597
4640	0.2040533628	442462.3986
4641	0.2040552158	442446.6377
4642	0.204050699	442431.1039
4643	0.204041448	442415.8338
4644	0.2040307951	442407.8844
4645	0.2040287904	442399.264
4646	0.2040286795	442386.7126
4647	0.204012143	442371.8373
4648	0.2040145207	442356.2317
4649	0.204006339	442325.7756
4650	0.2039755086	442312.3089
4651	0.2039625642	442300.6762
4652	0.2039591675	442272.9418
4653	0.2039522944	442257.3946
4654	0.2039474747	442245.6405
4655	0.2039453666	442220.409
4656	0.2039517494	442203.9828
4657	0.2039413568	442183.5361
4658	0.2039311587	442163.6361
4659	0.2039211862	442144.2668
4660	0.2039253284	442126.0319
4661	0.2039269661	442106.2162
4662	0.2039232469	442096.476
4663	0.2039058588	442086.5145
4664	0.2038756721	442064.4745
4665	0.2038720129	442053.7768
4666	0.2038561235	442041.0077
4667	0.2038648953	442034.17
4668	0.2038656419	442026.0244
4669	0.2038545115	442014.0047
4670	0.2038557903	441994.8268
4671	0.2038581423	441981.433
4672	0.2038596518	441974.2576
4673	0.2038372487	441957.284
4674	0.2038253858	441948.817
4675	0.2038067623	441938.4294
4676	0.2038018941	441929.5499
4677	0.203804171	441894.0744
4678	0.2037830715	441882.9472
4679	0.2037604688	441854.2477
4680	0.2037567329	441839.2203
4681	0.2037515513	441833.6861
4682	0.2037551469	441816.3173
4683	0.2037539275	441799.1748
4684	0.2037423228	441790.5015
4685	0.2037441748	441770.4749
4686	0.2037445632	441757.0392
4687	0.2037443944	441744.7196
4688	0.2037075777	441733.7235
4689	0.2037028232	441727.9918
4690	0.2037050637	441718.5622
4691	0.2036708371	441699.685
4692	0.2036652613	441689.9118
4693	0.2036596959	441688.4993
4694	0.2036535999	441661.6097
4695	0.2036526405	441654.9618
4696	0.2036160663	441637.3103
4697	0.2036105074	441625.3885
4698	0.2035987548	441597.0461
4699	0.2035949072	441572.4563
4700	0.2035905486	441556.3291
4701	0.2035917177	441542.24
4702	0.2035862796	441533.2685
4703	0.2035796826	441506.1487
4704	0.2035526901	441484.1853
4705	0.203510933	441466.2151
4706	0.20350584	441456.6457
4707	0.203503129	441450.4175
4708	0.2034705988	441440.0382
4709	0.2034564145	441432.668
4710	0.2034553309	441423.0767
4711	0.2034375181	441416.676
4712	0.2034232696	441403.773
4713	0.2034228492	441394.5651
4714	0.2034168444	441382.8899
4715	0.2034119701	441357.3247
4716	0.2034026985	441346.3514
4717	0.2034028949	441334.1887
4718	0.2034058076	441324.3653
4719	0.2034071705	441310.8952
4720	0.2034064631	441307.8161
4721	0.2033839518	441291.6364
4722	0.20337978	441275.9737
4723	0.2033693072	441271.9767
4724	0.2033714663	441255.5738
4725	0.2033662517	441246.6246
4726	0.2033633385	441213.9421
4727	0.2033633611	441202.3742
4728	0.2033629728	441185.7966
4729	0.203359225	441179.5397
4730	0.2033380578	441164.333
4731	0.2033174181	441153.9329
4732	0.2033203547	441140.0158
4733	0.2033218908	441124.6262
4734	0.2033119072	441101.6147
4735	0.2033099824	441077.9674
4736	0.20330491	441066.7301
4737	0.203302176	441056.0547
4738	0.2032868156	441043.8384
4739	0.2032874101	441031.7911
4740	0.203247854	441019.5433
4741	0.2032400779	441005.629
4742	0.2032377391	440992.4724
4743	0.2032345836	440991.0842
4744	0.2032380253	440981.1796
4745	0.2032313545	440969.7306
4746	0.2032205176	440957.45
4747	0.2032176757	440951.4461
4748	0.2032045116	440935.7827
4749	0.2032012667	440925.5047
4750	0.2031894599	440896.2278
4751	0.2031839163	440874.769
4752	0.2031733222	440865.4774
4753	0.2031480525	440853.159
4754	0.2031066236	440833.4222
4755	0.2030991546	440812.9937
4756	0.2031004933	440799.5224
4757	0.203092932	440794.2325
4758	0.2030811453	440766.0657
4759	0.2030728162	440751.7606
4760	0.2030722288	440733.6631
4761	0.2030601664	440718.3867
4762	0.2030513106	440707.3401
4763	0.2030463175	440698.0749
4764	0.2030400796	440676.4732
4765	0.2030358447	440655.551
4766	0.2030379033	440640.5327
4767	0.2030247482	440625.8763
4768	0.2030188488	440619.8386
4769	0.2030161686	440614.0339
4770	0.2030023072	440606.3189
4771	0.2029881278	440589.913
4772	0.2029749364	440581.325
4773	0.202958513	440561.5324
4774	0.2029557297	440555.7231
4775	0.2029571125	440542.8297
4776	0.2029507168	440513.3954
4777	0.2029174842	440495.8657
4778	0.2029146668	440486.8012
4779	0.2028920802	440478.9861
4780	0.2028729322	440464.9108
4781	0.2028588235	440461.3008
4782	0.2028604258	440448.5282
4783	0.2028561214	440427.9918
4784	0.2028554374	440425.1362
4785	0.2028409199	440386.6337
4786	0.2028399052	440378.5835
4787	0.202834111	440350.089
4788	0.2028303982	440338.2371
4789	0.2028273866	440329.5307
4790	0.2028222318	440318.6425
4791	0.2028238715	440306.2376
4792	0.202803437	440284.9447
4793	0.2027960896	440259.5398
4794	0.2027888709	440239.4667
4795	0.2027663659	440229.6585
4796	0.2027649375	440226.3428
4797	0.2027369661	440213.5565
4798	0.2027061691	440207.1138
4799	0.2027021084	440198.1359
4800	0.2026991826	440184.0814
4801	0.2026960247	440168.8827
4802	0.2027055597	440152.9039
4803	0.2026561242	440135.1631
4804	0.2026550549	440124.8644
4805	0.2026500381	440114.2019
4806	0.2026421207	440083.9878
4807	0.2026411	440068.4628
4808	0.2026305641	440031.8076
4809	0.2026283577	440022.2735
4810	0.2026063143	440012.8683
4811	0.2025875658	440001.8676
4812	0.2025869433	439994.7546
4813	0.2025868033	439980.7283
4814	0.2025709517	439973.0237
4815	0.2025708446	439962.5776
4816	0.2025508283	439942.2304
4817	0.2025358733	439918.9882
4818	0.2025228804	439911.6227
4819	0.2025189283	439901.5342
4820	0.2025060353	439893.5515
4821	0.2024973177	439892.1765
4822	0.2024851274	439884.3461
4823	0.2024627593	439875.8122
4824	0.202459093	439859.9068
4825	0.2024576688	439851.954
4826	0.2024593936	439831.8866
4827	0.2024275811	439822.5749
4828	0.2024278534	439801.4326
4829	0.2024237163	439782.1846
4830	0.2023934568	439762.5291
4831	0.2023959363	439750.1423
4832	0.2023941896	439720.5757
4833	0.2023644722	439707.9695
4834	0.2023701668	439696.6795
4835	0.2023418428	439685.5324
4836	0.202338771	439684.5952
4837	0.2023194576	439661.656
4838	0.2023150711	439653.3661
4839	0.2023035358	439641.5364
4840	0.2022976972	439630.3098
4841	0.202290556	439606.2639
4842	0.2022836486	439587.8101
4843	0.2022712418	439567.2649
4844	0.202249513	439539.0016
4845	0.2022438936	439524.5824
4846	0.2022289808	439514.0485
4847	0.2022101553	439503.4096
4848	0.2022007674	439476.6197
4849	0.2022057567	439467.1666
4850	0.2021844442	439453.5648
4851	0.2021688254	439435.8298
4852	0.202150769	439425.5684
4853	0.2021551356	439411.6406
4854	0.2021455409	439402.9656
4855	0.2021375665	439396.6277
4856	0.2021439671	439387.5013
4857	0.2021390392	439359.1751
4858	0.2021408519	439344.5637
4859	0.2021314473	439318.3522
4860	0.202126368	439295.3462
4861	0.202117511	439284.4245
4862	0.2021089806	439264.0492
4863	0.2021053636	439256.8108
4864	0.2020653565	439246.2895
4865	0.2020701592	439233.5895
4866	0.2020510028	439188.3683
4867	0.202047954	439179.4686
4868	0.2020476532	439167.8623
4869	0.2020408371	439157.1113
4870	0.2020346692	439149.4716
4871	0.2020117294	439128.4337
4872	0.2020159738	439114.3537
4873	0.2020082893	439098.5358
4874	0.2020083363	439089.8123
4875	0.2020083801	439081.3023
4876	0.2019931306	439060.0103
4877	0.2019713425	439052.8202
4878	0.2019723503	439040.7392
4879	0.2019658106	439020.3916
4880	0.2019220707	439008.6669
4881	0.2019218889	439000.2513
4882	0.2019181513	438986.7926
4883	0.2019099635	438974.0556
4884	0.2019048641	438966.6793
4885	0.2019037214	438958.5481
4886	0.20188564	438945.7509
4887	0.2018829798	438940.2869
4888	0.2018775412	438937.6434
4889	0.2018735325	438929.584
4890	0.2018758839	438920.5878
4891	0.201878198	438911.8548
4892	0.201880548	438903.3765
4893	0.2018823622	438890.4899
4894	0.2018824266	438873.8961
4895	0.201867883	438861.2421
4896	0.2018512017	438822.9426
4897	0.2018516831	438811.674
4898	0.2018300914	438793.2527
4899	0.2017927394	438777.6126
4900	0.2017763177	438751.4994
4901	0.2017780659	438744.7189
4902	0.2017658849	438722.0413
4903	0.2017660737	438713.8436
4904	0.2017425746	438692.593
4905	0.2017214143	438677.7245
4906	0.201715074	438664.3657
4907	0.2017160915	438652.5454
4908	0.2017130955	438648.0187
4909	0.2017024473	438611.2476
4910	0.2017014988	438604.3445
4911	0.2016976221	438591.4521
4912	0.2016752647	438576.8495
4913	0.2016772511	438564.3939
4914	0.2016747067	438543.7955
4915	0.2016765931	438534.9015
4916	0.2016702494	438523.6921
4917	0.2016651118	438511.6927
4918	0.201666488	438499.2705
4919	0.2016538326	438470.5018
4920	0.2016561333	438456.4499
4921	0.2016337217	438448.5474
4922	0.2016269625	438408.7399
4923	0.20161844	438366.2671
4924	0.2016026497	438353.9515
4925	0.2015908701	438318.3345
4926	0.2015680234	438278.7492
4927	0.201528813	438266.0533
4928	0.2015290146	438265.1695
4929	0.2015156731	438257.7141
4930	0.2015157243	438245.9327
4931	0.2015093885	438222.0071
4932	0.2015030969	438214.4116
4933	0.2015004448	438190.9863
4934	0.2015027813	438184.3969
4935	0.2014961367	438178.1585
4936	0.2014932309	438173.772
4937	0.2014768237	438164.2666
4938	0.2014770709	438146.7016
4939	0.2014801299	438138.7964
4940	0.2014578613	438100.3591
4941	0.2014546556	438075.3948
4942	0.201439163	438068.4821
4943	0.201430517	438046.7225
4944	0.2014250533	438018.9088
4945	0.2014039026	438006.0987
4946	0.2013800271	437990.3537
4947	0.2013809681	437984.5012
4948	0.2013721546	437978.0227
4949	0.2013665358	437958.5664
4950	0.2013597332	437948.7898
4951	0.2013542344	437938.6904
4952	0.2013444797	437924.1745
4953	0.2013360363	437918.9917
4954	0.2013354359	437898.1548
4955	0.2013150454	437884.4406
4956	0.2013096312	437864.8392
4957	0.2013080532	437849.2232
4958	0.2013021977	437839.6788
4959	0.2012847351	437827.3482
4960	0.2012793998	437807.335
4961	0.2012690333	437769.08
4962	0.2012613989	437756.9864
4963	0.2012490916	437737.9425
4964	0.2012105979	437728.8979
4965	0.2012056519	437719.1881
4966	0.2012062521	437706.8551
4967	0.2011976702	437675.5514
4968	0.2011973178	437661.153
4969	0.2011764942	437633.7931
4970	0.2011729237	437624.5245
4971	0.2011686718	437620.9164
4972	0.2011410187	437584.866
4973	0.201139059	437573.1579
4974	0.2011473165	437566.9671
4975	0.201157095	437532.8847
4976	0.2011519917	437521.3761
4977	0.2011443572	437510.7721
4978	0.2011477771	437495.9568
4979	0.2011209854	437466.6777
4980	0.2011205569	437452.7011
4981	0.2011217765	437440.6621
4982	0.2011114583	437437.4725
4983	0.201110427	437422.0032
4984	0.2011103031	437409.2742
4985	0.2011067295	437399.2642
4986	0.2011058428	437392.5752
4987	0.2011060048	437365.415
4988	0.2011051846	437354.8394
4989	0.2011016941	437345.0832
4990	0.2011020583	437319.4565
4991	0.2010813596	437292.9888
4992	0.2010824266	437289.8039
4993	0.2010794957	437274.4859
4994	0.2010506235	437255.9924
4995	0.2010443579	437248.7249
4996	0.2010160094	437235.949
4997	0.2010013892	437233.5709
4998	0.2009845527	437217.9972
4999	0.2009741211	437201.9003
